timestamp,open,high,low,close,volume,start_time,end_time,closed_at,epic
2026-02-09T16:31:00,4993.96,4994.02,4993.39,4993.93,56,2026-02-09T16:31:00,2026-02-09T16:32:00,2026-02-09T16:32:00.049164,GOLD
2026-02-09T16:32:00,4993.92,4998.84,4993.88,4995.99,405,2026-02-09T16:32:00,2026-02-09T16:33:00,2026-02-09T16:33:00.084545,GOLD
2026-02-09T16:33:00,4995.92,4996.99,4995.66,4996.71,216,2026-02-09T16:33:00,2026-02-09T16:34:00,2026-02-09T16:34:00.547326,GOLD
